proposal_index,accepted,reject_reason,pallet_type,scene_preset,exposure_ev,elev_bin,elevation_deg,azimuth_bin,azimuth_deg,v_target,proj_size_bin,proj_size_ratio,proj_size_feasible_lower,proj_size_bin_lo,proj_size_bin_hi,n_feasible_bins,bin_feasible,aspect,image_width,image_height,fx_mode,fx,f_target_bin,f_target,position_mode,cargo_on,camera_distance_spec_m,camera_distance_target_m,v_probe,trunc_mode,occluder
4726,1,,Pallet_1,outdoor-night,-2.338699004201596,3,22.20095234750874,0,23.26127279144267,5,0,0.05417560660729207,0.04418248925309348,0.0,0.1,5,1,16:9,960,540,random,385.5926334815431,3,0.3657121611641148,near-pallet,1,8.155421234756693,8.155421234756693,8,lateral,
4727,1,,Pallet_0,random-mix,-2.4967916892324276,1,5.607856921999845,1,45.304007836670735,5,1,0.1776065908111429,0.06022423814032202,0.1,0.2,5,1,4:3,640,480,random,350.39556736187353,0,0.0,,0,3.390878562854751,3.390878562854751,8,diag,
4728,1,,Pallet_3,indoor,-1.4909778591932072,5,41.72135355037446,5,156.02717083732193,8,3,0.4992826115575079,0.10414017968750003,0.4,0.6,4,1,4:3,640,480,anchor,605.9065,2,0.3037123305630783,near-camera,0,2.0857962459905344,2.0857962459905344,8,none,propane_tank
4729,1,,Pallet_2,outdoor-day,-0.13238732773749273,4,28.86017283208513,7,238.8343961330978,5,4,0.6827833869251702,0.09465648427811785,0.6,1.0,5,1,3:2,720,480,random,619.5697152749531,1,0.11667853787574316,near-pallet,1,1.3863325630166767,1.3863325630166767,5,vertical,
4730,0,C1,Pallet_1,outdoor-night,-1.8531664057380557,3,19.745023356086655,0,5.775697816881495,5,4,0.7972798556902361,0.04614747106729729,0.6,1.0,5,1,3:2,720,480,random,302.05617425867314,0,0.0,,0,0.5788114516871323,,,,
4731,1,,Pallet_0,indoor,-0.4568264035687317,1,4.710753920885002,0,7.83018774582864,6,3,0.4054532569943968,0.06942678645833335,0.4,0.6,5,1,16:9,960,540,anchor,605.9065,3,0.42764636284736457,near-pallet,1,1.7123252868404704,1.7123252868404704,6,diag,wine_barrel_01
4732,1,,Pallet_2,outdoor-day,-1.0863127144595506,1,6.013157454010916,10,305.6114301617663,4,4,0.9449997180925291,0.09060593725765748,0.6,1.0,5,1,4:3,640,480,random,527.1618167718252,0,0.0,,0,0.9587932728757264,0.9587932728757264,4,diag,
4733,1,,Pallet_3,random-mix,-1.1402242720659532,3,16.61837776393045,2,64.31587213588261,5,2,0.31536300603096246,0.10208801845820893,0.2,0.4,4,1,4:3,640,480,random,593.966652847761,1,0.18799967376068125,near-camera,0,3.2371589725456222,3.2371589725456222,5,lateral,street_lamp_01
4734,1,,Pallet_1,outdoor-day,-0.9672913204675084,6,60.84418388527892,5,154.51541780472203,8,0,0.0954219109421133,0.08485197090378659,0.0,0.1,5,1,1:1,560,560,random,431.9736700556408,2,0.26881599432192277,near-pallet,1,8.892294239973998,8.892294239973998,8,none,
4735,1,,Pallet_1,outdoor-night,-1.9795905956611028,3,21.852434997628194,11,357.611138447363,6,1,0.17498373806699263,0.09256904861111113,0.1,0.2,5,1,3:2,720,480,anchor,605.9065,0,0.0,,0,5.290151509717492,5.290151509717492,6,lateral,
4736,1,,Pallet_0,outdoor-night,-1.8997568447791358,3,22.25451203767004,9,293.9368783865018,5,4,0.7815452056155366,0.11269973889142537,0.6,1.0,4,1,4:3,640,480,random,655.7075717319294,0,0.0,,1,1.4420117746441075,1.4420117746441075,5,diag,
4737,1,,Pallet_3,indoor,-2.8019587919216398,0,2.3902185241166,1,51.77299937047646,6,0,0.09042236338784829,0.0475988857392089,0.0,0.1,5,1,3:2,720,480,random,311.5563430202764,1,0.13252344046496284,near-camera,1,5.264061229526062,5.264061229526062,8,lateral,
4738,1,,Pallet_2,outdoor-day,-1.3898917934531578,2,9.91218982153444,3,113.80927584654805,6,3,0.5544382008354464,0.050962458382048444,0.4,0.6,5,1,16:9,960,540,random,444.76327315242276,0,0.0,,0,0.9191729268520185,0.9191729268520185,4,vertical,
4739,1,,Pallet_3,outdoor-night,-2.8846874187392113,2,10.963362906185724,8,250.50934050154024,6,2,0.3459934212282887,0.10414017968750003,0.2,0.4,4,1,4:3,640,480,anchor,605.9065,2,0.33961668617496255,near-pallet,1,3.009889012276556,3.009889012276556,6,lateral,
4740,1,,Pallet_2,random-mix,-1.3178113152348034,0,1.3833421914711574,6,207.0922614560008,5,1,0.18797552043023602,0.09804322608687625,0.1,0.2,5,1,4:3,640,480,random,570.4333154145527,1,0.10578222652038517,near-pallet,0,5.2157443619507555,5.2157443619507555,6,diag,Down_To_Earth_Orchid_Pot_Ceramic_Red
4741,1,,Pallet_0,indoor,-2.206502694960122,0,1.0727902263013176,4,149.49406058129216,4,0,0.08994325358246841,0.06942678645833335,0.0,0.1,5,1,16:9,960,540,anchor,605.9065,0,0.0,,0,7.718954306525766,7.718954306525766,4,vertical,
4742,1,,Pallet_1,random-mix,-1.5641303081530753,0,2.435001477161963,7,216.34613953117827,4,1,0.10198288374616182,0.05656246158527972,0.1,0.2,5,1,4:3,640,480,random,329.090685587082,3,0.41706154996562567,near-camera,1,5.546270070776311,5.546270070776311,8,lateral,concrete_road_barrier_02
4743,1,,Pallet_1,indoor,-0.6730516765750036,4,27.41827730661339,8,266.9899779320792,6,3,0.4431532448661057,0.08950796390194711,0.4,0.6,5,1,4:3,640,480,random,520.7736081567831,1,0.12313968067125394,near-pallet,1,2.019797100413674,2.019797100413674,6,lateral,
4744,1,,Pallet_0,outdoor-day,-0.4468500820536345,2,14.953509940631207,3,97.29526715182725,5,2,0.2034968816189457,0.08532932967334192,0.2,0.4,5,1,1:1,560,560,random,434.4038601551952,0,0.0,,0,4.193151708001294,4.193151708001294,6,diag,
4745,1,,Pallet_3,outdoor-day,-2.8328066651898443,2,12.115706066535628,11,348.47540244349267,7,4,0.7811987449427666,0.10414017968750003,0.6,1.0,4,1,4:3,640,480,anchor,605.9065,2,0.3493615940089184,near-pallet,0,1.3330817587927601,1.3330817587927601,4,lateral,utility_box_01
4746,0,d_occ_fail,Pallet_2,outdoor-night,-0.04035529734484555,0,2.8274663958377717,6,190.40286333739834,5,4,0.8888686157171877,0.05359715357250586,0.6,1.0,5,1,16:9,960,540,random,467.75697663277833,3,0.4413512459837199,near-camera,1,0.6029817300868561,,,,
4747,1,,Pallet_2,random-mix,-2.5430825469270664,5,54.57299589194356,4,127.89642006091711,8,2,0.21116317123880324,0.04077819787531762,0.2,0.4,5,1,16:9,960,540,random,355.8824541845901,2,0.30458092796521585,near-camera,1,1.9311226307167826,1.9311226307167826,8,none,
4748,1,,Pallet_1,outdoor-night,-1.0611173455548855,1,4.902156156989597,1,35.86125288034509,6,0,0.07111004937389856,0.0563810964414931,0.0,0.1,5,1,3:2,720,480,random,369.0399039806821,3,0.4181418001660187,near-pallet,1,7.928710068114251,7.928710068114251,8,lateral,barrel_stove
4749,1,,Pallet_3,indoor,-2.9710018259880866,1,5.197950925394656,10,300.4311002237401,5,1,0.1903264401439,0.10414017968750003,0.1,0.2,4,1,4:3,640,480,anchor,605.9065,0,0.0,,0,5.471661194774768,5.471661194774768,6,diag,
4750,0,C1,Pallet_2,outdoor-night,-0.9841389838273646,2,8.216213818405102,7,225.79497714907313,6,4,0.9452095385768409,0.06255844004465475,0.6,1.0,5,1,16:9,960,540,random,545.9645676624414,1,0.1474134211740342,near-camera,1,0.6618473205300716,,,,
4751,1,,Pallet_0,outdoor-night,-1.5956307317750122,4,31.017111806136313,7,232.293949511027,7,4,0.6881487574642526,0.058804686993813714,0.6,1.0,5,1,16:9,960,540,random,513.2045410369196,1,0.17088565459002414,near-camera,0,0.8545345226009283,0.8545345226009283,4,vertical,old_tyre
4752,1,,Pallet_2,outdoor-day,-0.3803927269903973,3,21.02121260060288,5,172.35418160290544,7,3,0.4060684907402313,0.06471159473515181,0.4,0.6,5,1,4:3,640,480,random,376.5038239136105,0,0.0,,1,1.5936128069722326,1.5936128069722326,7,diag,
4753,1,,Pallet_3,outdoor-day,-0.9751570108705967,3,20.22497220580344,2,75.7961523865395,6,4,0.6344142255861517,0.10414017968750003,0.6,1.0,4,1,4:3,640,480,anchor,605.9065,1,0.10699854160649212,near-pallet,0,1.6415170954163618,1.6415170954163618,6,lateral,metal_toolbox
4754,1,,Pallet_1,random-mix,-2.406983429450606,2,10.508007396274884,9,286.774733780636,5,1,0.14074290873303436,0.035322242116728846,0.1,0.2,5,1,16:9,960,540,random,308.26684029145173,0,0.0,,1,2.5096995958588013,2.5096995958588013,8,vertical,
4755,1,,Pallet_0,outdoor-night,-0.772682910706382,2,8.628871357125007,6,185.97813585363434,6,2,0.275446001317823,0.11686808687796724,0.2,0.4,4,1,4:3,640,480,random,679.959778199082,2,0.2607329781858998,near-camera,0,4.242867433864801,4.242867433864801,6,diag,chinese_screen_panels
4756,1,,Pallet_2,outdoor-day,-0.3468863921636496,0,1.2160627862770892,0,4.320538728266294,4,3,0.5294443253626908,0.11231130561367349,0.4,0.6,4,1,1:1,560,560,random,571.7666467605195,0,0.0,,1,2.121305305080675,2.121305305080675,4,lateral,
4757,1,,Pallet_3,indoor,-2.481402405262753,2,8.480938757472511,4,127.60554772762623,4,2,0.3869305584322663,0.10414017968750003,0.2,0.4,4,1,4:3,640,480,anchor,605.9065,3,0.41318138429094114,near-pallet,1,2.6914436561807555,2.6914436561807555,4,lateral,ladder_sectioned_01
4758,1,,Pallet_1,outdoor-night,-1.899875065689607,0,2.3229702752193213,9,277.60769629966285,5,0,0.052511399257862974,0.05084355281689224,0.0,0.1,5,1,3:2,720,480,random,332.79416389238554,2,0.34661915457870596,near-pallet,0,9.682383927196343,9.682383927196343,8,vertical,power_box_01
4759,1,,Pallet_0,random-mix,-1.059252956657981,6,64.9124968880428,7,215.25894592841462,7,0,0.0780433117563898,0.04629193286970502,0.0,0.1,5,1,16:9,960,540,random,404.00232322651647,0,0.0,,1,5.931569512862819,5.931569512862819,8,lateral,
4760,1,,Pallet_2,indoor,-1.8484437701353649,4,35.821414407331005,2,77.88715659415966,8,3,0.5857843499582165,0.05520030618525012,0.4,0.6,5,1,4:3,640,480,random,321.1654178050916,1,0.15339256435605855,near-camera,0,0.9423315284743867,0.9423315284743867,4,none,wooden_crate_01
4761,1,,Pallet_0,outdoor-night,-1.4416677789633574,2,13.389100807394023,6,192.57855414576855,6,1,0.19613719913886402,0.0616289976124222,0.1,0.2,5,1,16:9,960,540,random,537.8530700720482,3,0.39361186355809885,near-pallet,1,3.1421371306923387,3.1421371306923387,7,vertical,
4762,1,,Pallet_1,outdoor-day,-0.7285058587723867,0,2.6948933552234755,1,51.93393576977233,6,4,0.7215202076281574,0.09256904861111113,0.6,1.0,5,1,3:2,720,480,anchor,605.9065,0,0.0,,0,1.2829723635241206,1.2829723635241206,6,diag,
4763,1,,Pallet_3,outdoor-day,-2.6101876706589637,1,7.124555049107627,3,109.56849442710575,4,4,0.6536610281602305,0.10414017968750003,0.6,1.0,4,1,4:3,640,480,anchor,605.9065,1,0.18644397932434795,near-pallet,1,1.5931832433181616,1.5931832433181616,4,lateral,
4764,1,,Pallet_2,random-mix,0.1614356758385811,4,26.598875992728132,5,177.10705649744273,5,0,0.08728954778173946,0.07493092143207833,0.0,0.1,5,1,4:3,640,480,random,435.96172469572844,0,0.0,,0,8.584180275447997,8.584180275447997,4,vertical,
4765,0,d_occ_fail,Pallet_1,indoor,-2.160897300588771,5,48.98829969754864,11,342.53259698877235,7,3,0.5072087152506505,0.052150650126895085,0.4,0.6,5,1,16:9,960,540,random,455.13294656199344,2,0.2389731866716628,near-camera,0,1.0281891568271548,,,,
4766,1,,Pallet_3,indoor,-2.341783614897099,1,7.1555485799315,8,249.27421448392334,6,2,0.37881600641380053,0.13207298264617878,0.2,0.4,4,1,1:1,560,560,random,672.3715480169101,0,0.0,,0,3.4864678474517405,3.4864678474517405,6,lateral,
4767,1,,Pallet_0,outdoor-night,-0.5989221672885732,5,51.54900211127837,11,351.00650366034745,7,3,0.5390255971941478,0.09203122989133344,0.4,0.6,5,1,4:3,640,480,random,535.4544284586673,2,0.33228861344219685,near-camera,1,1.7073628853693448,1.7073628853693448,7,diag,
4768,1,,Pallet_2,indoor,-2.485359706674741,6,71.77462514668531,0,19.874314102110787,8,1,0.13590453476908762,0.09014028697227677,0.1,0.2,5,1,4:3,640,480,random,524.4525787477921,3,0.4267252353635581,near-camera,1,6.632618045117637,6.632618045117637,8,none,
4769,0,v_below_min,Pallet_1,outdoor-day,-0.29330533461740993,4,28.572956511720825,10,314.4314082520613,7,4,0.8566774637837564,0.06942678645833335,0.6,1.0,5,1,16:9,960,540,anchor,605.9065,0,0.0,,0,0.8104191996797775,,,,
4770,1,,Pallet_1,outdoor-day,-2.97692427936616,4,33.724879785464395,10,320.5697127998263,7,0,0.09624136191410688,0.06942678645833335,0.0,0.1,5,1,16:9,960,540,anchor,605.9065,1,0.13031129157057564,near-pallet,0,7.2138200330430795,7.2138200330430795,8,vertical,plastic_monobloc_chair_01
4771,1,,Pallet_2,random-mix,-1.6245410460345104,5,50.95876927524135,3,98.46343322364604,6,4,0.6583632550070722,0.07028974958571689,0.6,1.0,5,1,4:3,640,480,random,408.95854304417094,1,0.19321593100127943,near-pallet,0,1.0676438736691318,1.0676438736691318,6,lateral,metal_tool_chest
4772,1,,Pallet_0,indoor,-1.6995895184376226,1,5.202823250120289,10,300.8983439152559,5,2,0.32333516836383236,0.0849898706953402,0.2,0.4,5,1,3:2,720,480,random,556.2973354604085,0,0.0,,1,2.6285377840404136,2.6285377840404136,6,diag,
4773,1,,Pallet_3,outdoor-night,0.11471860363107211,2,13.588046425314541,6,183.40091593512307,8,3,0.5478844266311936,0.10414017968750003,0.4,0.6,4,1,4:3,640,480,anchor,605.9065,0,0.0,,0,1.9007691152645518,1.9007691152645518,8,none,
4774,1,,Pallet_1,outdoor-day,-0.7834224033076045,2,12.719420923989588,2,83.76675981952062,5,1,0.19774990530396394,0.0437798618080555,0.1,0.2,5,1,16:9,960,540,random,382.0787939612116,2,0.34855915580074637,near-pallet,1,2.2139005194849983,2.2139005194849983,8,lateral,
4775,1,,Pallet_3,outdoor-day,-0.6848157730444733,4,38.89633747790636,5,153.65917728324865,6,4,0.9702101499077018,0.09256904861111113,0.6,1.0,5,1,3:2,720,480,anchor,605.9065,0,0.0,,0,0.954113380693012,0.954113380693012,4,lateral,
4776,1,,Pallet_2,outdoor-night,-2.5369107092367376,2,9.843875738932825,8,260.75389208519096,6,2,0.3601045896748283,0.10862995516966788,0.2,0.4,4,1,4:3,640,480,random,632.0288300780676,1,0.17576245323390155,near-camera,1,3.0166223448515304,3.0166223448515304,4,lateral,
4777,1,,Pallet_0,indoor,-2.954434786694791,3,22.440766267765298,11,359.9997903746974,5,3,0.42033523778432647,0.116366887527614,0.4,0.6,4,1,1:1,560,560,random,592.4132455951258,3,0.37532517810970445,near-camera,0,2.768430459007144,2.768430459007144,4,lateral,metal_stool_01
4778,1,,Pallet_1,outdoor-day,-0.7488961606453768,3,22.07815513260409,0,9.76411754935815,7,1,0.14032657038862337,0.07560076334238681,0.1,0.2,5,1,16:9,960,540,random,659.7884800790121,2,0.2338920577316259,near-pallet,1,5.387487425440275,5.387487425440275,8,vertical,
4779,1,,Pallet_2,random-mix,-2.018365022387287,3,17.855103673182402,1,59.29152288987908,6,0,0.08837352002042533,0.08792835989492635,0.0,0.1,5,1,4:3,640,480,random,511.58318484320785,0,0.0,,1,9.949627430773825,9.949627430773825,8,diag,
4780,1,,Pallet_1,random-mix,-0.2457383370877384,2,13.855425874748503,4,128.41802411550913,6,1,0.11586142334283651,0.06942678645833335,0.1,0.2,5,1,16:9,960,540,anchor,605.9065,1,0.14340264866792643,near-pallet,0,5.99222626955807,5.99222626955807,7,vertical,Threshold_Basket_Natural_Finish_Fabric_Liner_Small
4781,1,,Pallet_0,indoor,-1.3670948701739387,4,30.715063477154587,9,273.72472058923273,5,2,0.3734234625989403,0.10349381995166715,0.2,0.4,4,1,4:3,640,480,random,602.1458615369725,0,0.0,,0,2.7714868056595656,2.7714868056595656,4,lateral,
4782,1,,Pallet_3,outdoor-night,-1.6757252756495997,5,55.38799288239305,7,232.68455971274298,5,4,0.9862283658472151,0.10414017968750003,0.6,1.0,4,1,4:3,640,480,anchor,605.9065,3,0.44600739683915663,near-camera,1,1.055943869532072,1.055943869532072,4,diag,
4783,1,,Pallet_3,indoor,-1.2559589394379418,4,32.82367553203778,7,213.7996275433529,7,0,0.09829271568838124,0.06598187815178397,0.0,0.1,5,1,3:2,720,480,random,431.88138426622226,2,0.24790126492851744,near-pallet,0,6.712794299118484,6.712794299118484,8,diag,industrial_storage_cart
4784,1,,Pallet_2,outdoor-day,-2.864835720665071,1,3.1091341101565746,2,89.53385864815661,6,3,0.5031843171077061,0.07437716654627721,0.4,0.6,5,1,4:3,640,480,random,432.739878087431,0,0.0,,1,1.4781296637740173,1.4781296637740173,6,diag,
4785,1,,Pallet_1,outdoor-day,-1.2746098199402083,3,18.917214531529872,4,144.56445127036747,5,0,0.0938133901430515,0.06942678645833335,0.0,0.1,5,1,16:9,960,540,anchor,605.9065,1,0.18480421949725712,near-pallet,0,7.400519942032561,7.400519942032561,8,diag,old_military_crate
4786,1,,Pallet_0,outdoor-night,-1.1402652204980555,5,45.58452559190384,8,257.9380714669569,7,1,0.11479961558954198,0.09639538498481184,0.1,0.2,5,1,1:1,560,560,random,490.7401417408603,0,0.0,,1,8.396838655755332,8.396838655755332,8,diag,
4787,0,C1,Pallet_3,random-mix,-1.6561232448847873,1,3.2284565266704353,5,163.1914376317102,6,4,0.8020330810647271,0.06118054507491077,0.6,1.0,5,1,4:3,640,480,random,355.959534981299,0,0.0,,0,0.7628182243267502,,,,
4788,0,v_below_min,Pallet_1,random-mix,-0.022344594046730837,6,73.04919065372275,11,336.23382695680067,7,4,0.8937757093922838,0.07818503940624247,0.6,1.0,5,1,4:3,640,480,random,454.8947747272289,2,0.3319522749596276,near-pallet,0,0.8747724802165838,,,,
4789,1,,Pallet_3,outdoor-night,-2.1686428615287543,3,22.723874090240976,1,57.4772770421547,7,2,0.2725788625185336,0.11592932721823677,0.2,0.4,4,1,4:3,640,480,random,674.4979038151957,2,0.21714523234901234,near-pallet,0,4.253056386951293,4.253056386951293,7,vertical,bollard_01
4790,1,,Pallet_1,random-mix,-0.7496536443627213,3,16.922070550121724,10,318.1889999030038,8,3,0.5150676449817306,0.05562118838581143,0.4,0.6,5,1,16:9,960,540,random,485.42128045799063,3,0.35386526381366046,near-camera,1,1.0798812336151362,1.0798812336151362,7,none,
4791,1,,Pallet_2,outdoor-day,-0.5814097623572674,5,48.07360443593835,11,349.66696145736427,6,4,0.7183752121023584,0.09256904861111113,0.6,1.0,5,1,3:2,720,480,anchor,605.9065,0,0.0,,0,1.2885891251760135,1.2885891251760135,4,lateral,
4792,1,,Pallet_0,indoor,-0.12431216562890945,3,15.06369533737804,0,15.025159232310582,5,3,0.5732997799244965,0.11617886642360017,0.4,0.6,4,1,4:3,640,480,random,675.9497682827646,2,0.30049367761722967,near-camera,1,2.0264941744596676,2.0264941744596676,6,diag,
4793,1,,Pallet_1,indoor,-2.169922070478523,6,73.74601751349951,6,205.31146322417368,7,1,0.14309015241286804,0.08662746188611951,0.1,0.2,5,1,4:3,640,480,random,504.01432370105897,0,0.0,,1,6.054047775151377,6.054047775151377,8,diag,
4794,1,,Pallet_2,random-mix,-2.1084198772099474,1,4.648466137793646,3,90.48323330726824,4,0,0.07992826238977573,0.0789112287925097,0.0,0.1,5,1,4:3,640,480,random,459.11987661096543,1,0.1737677859465092,near-pallet,0,9.872756698712353,9.872756698712353,6,lateral,storage_rack_01
4795,0,C1,Pallet_3,outdoor-day,-0.7332624407337911,2,11.276732839841397,5,164.1934866511037,4,4,0.9398898884441276,0.05293895176494427,0.6,1.0,5,1,16:9,960,540,random,462.0126699486045,1,0.12343300582628147,near-pallet,1,0.5632463165720212,,,,
4796,1,,Pallet_0,outdoor-night,-0.1421957575979076,1,3.0844288504414763,5,166.716528226116,4,4,0.636721337504654,0.06942678645833335,0.6,1.0,5,1,16:9,960,540,anchor,605.9065,0,0.0,,1,1.0903794543845624,1.0903794543845624,4,diag,
4797,1,,Pallet_3,outdoor-day,0.1018440351509291,3,22.925988930513608,9,277.9018898089513,5,2,0.2001423973270636,0.07697262936083168,0.2,0.4,5,1,4:3,640,480,random,447.84075264483886,1,0.1882698881004654,near-camera,0,3.845893243451387,3.845893243451387,5,vertical,construction_sign_01
4798,1,,Pallet_1,outdoor-day,-2.9839835270873127,1,4.508415483323687,0,25.432041796927955,6,4,0.9647189550296318,0.08976103961806858,0.6,1.0,5,1,4:3,640,480,random,522.2460486869444,0,0.0,,1,0.9304371926154549,0.9304371926154549,4,lateral,
4799,1,,Pallet_2,outdoor-night,-2.23761295873076,3,20.393557653142192,2,68.29756631530509,6,2,0.2178058734021885,0.06942678645833335,0.2,0.4,5,1,16:9,960,540,anchor,605.9065,2,0.22075143274554293,near-pallet,0,3.1875534563814822,3.1875534563814822,6,lateral,ladder_sectioned_01
4800,1,,Pallet_0,random-mix,-1.488879785540249,2,10.570946390384488,11,347.72150231780074,4,3,0.5477613752818898,0.10390221516215677,0.4,0.6,4,1,4:3,640,480,random,604.5219791252757,1,0.13292436109577008,near-pallet,1,1.8968518017300222,1.8968518017300222,4,lateral,
4801,1,,Pallet_3,outdoor-day,-0.6337975887185467,1,6.11707150815083,10,314.93530452549936,7,0,0.09428640159284368,0.09256904861111113,0.0,0.1,5,1,3:2,720,480,anchor,605.9065,0,0.0,,0,9.81785782968486,9.81785782968486,7,vertical,
4802,1,,Pallet_3,indoor,-1.710606916772043,2,11.398013932769132,5,176.69963544322835,6,1,0.104239765352228,0.052604701717641554,0.1,0.2,5,1,4:3,640,480,random,306.06371908445993,1,0.1368970714449066,near-camera,1,5.046509989723149,5.046509989723149,8,lateral,
4803,0,d_occ_fail,Pallet_1,outdoor-night,-2.4300476815078595,6,72.24824280094705,8,267.6033307459093,7,3,0.49616661400499007,0.05283640408426772,0.4,0.6,5,1,16:9,960,540,random,461.11770837179097,3,0.42695526708472475,near-pallet,0,1.0648923686698584,,,,
4804,1,,Pallet_0,indoor,-2.790235659431647,0,0.584645382038594,6,186.04209424855017,6,1,0.10411706085749511,0.03546910107812445,0.1,0.2,5,1,16:9,960,540,random,309.5485184999951,3,0.40009868573448576,near-pallet,0,3.4066560068066996,3.4066560068066996,8,lateral,Shelf_01
